"manyID","treatyID","stateID","Title","Begin","End","Signature","Force","stateSignature","stateRat","stateForce","stateForce2","stateForce3","Term","stateWithdrawal","stateWithdrawal2","gengID","ecolexID","ieaID","Comments","Deposit","obsolete","ProvisionalApp","Reservation","verified","Notes","stateForce_ecolex","stateForce_iea","Consent","Acceptance","Accession","Changes_HUGGO","Verified_HUGGO","Checked_HUGGO","Succession"
"IC04PD_2001A","IC04PD_2001A","ITA","International Convention On Civil Liability For Bunker Oil Pollution Damage","2001-03-23",NA,"2001-03-23","2008-11-21","2001-10-09","2010-11-18","2011-02-18",NA,NA,NA,"9999-12-31",NA,"MGENG-0722","TRE-001377","IEA-3337",NA,NA,NA,NA,NA,NA,NA,"2011-02-18","2011-02-18",NA,NA,NA,"stateSignature, stateForce, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"IC04PD_2001A","IC04PD_2001A","JAM","International Convention On Civil Liability For Bunker Oil Pollution Damage","2001-03-23",NA,"2001-03-23","2008-11-21",NA,"2003-05-02","2008-11-21",NA,NA,NA,"9999-12-31",NA,"MGENG-0722","TRE-001377","IEA-3337",NA,NA,NA,NA,NA,NA,NA,"2008-11-21","2008-11-21",NA,NA,"2003-05-02","stateSignature, stateForce, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"IC04PD_2001A","IC04PD_2001A","JOR","International Convention On Civil Liability For Bunker Oil Pollution Damage","2001-03-23",NA,"2001-03-23","2008-11-21",NA,"2010-03-24","2010-06-24",NA,NA,NA,"9999-12-31",NA,"MGENG-0722","TRE-001377","IEA-3337",NA,NA,NA,NA,NA,NA,NA,"2010-06-24","2010-06-24",NA,NA,"2010-03-24","stateSignature, stateForce, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"IC04PD_2001A","IC04PD_2001A","KEN","International Convention On Civil Liability For Bunker Oil Pollution Damage","2001-03-23",NA,"2001-03-23","2008-11-21",NA,"2015-07-07","2015-10-07",NA,NA,NA,"9999-12-31",NA,"MGENG-0722","TRE-001377","IEA-3337",NA,NA,NA,NA,NA,NA,NA,"2015-10-07","2015-10-07",NA,NA,"2015-07-07","stateSignature, stateRat, stateForce, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"IC04PD_2001A","IC04PD_2001A","KIR","International Convention On Civil Liability For Bunker Oil Pollution Damage","2001-03-23",NA,"2001-03-23","2008-11-21",NA,"2009-07-29","2009-10-29",NA,NA,NA,"9999-12-31",NA,"MGENG-0722","TRE-001377","IEA-3337",NA,NA,NA,NA,NA,NA,NA,"2009-10-29","2009-10-29",NA,NA,"2009-07-29","stateSignature, stateForce, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"IC04PD_2001A","IC04PD_2001A","KNA","International Convention On Civil Liability For Bunker Oil Pollution Damage","2001-03-23",NA,"2001-03-23","2008-11-21",NA,"2009-10-21","2010-01-21",NA,NA,NA,"9999-12-31",NA,"MGENG-0722","TRE-001377","IEA-3337",NA,NA,NA,NA,NA,NA,NA,"2010-01-21","2010-01-21",NA,NA,"2009-10-21","stateSignature, stateForce, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"IC04PD_2001A","IC04PD_2001A","KOR","International Convention On Civil Liability For Bunker Oil Pollution Damage","2001-03-23",NA,"2001-03-23","2008-11-21",NA,"2009-08-28","2009-11-28",NA,NA,NA,"9999-12-31",NA,"MGENG-0722","TRE-001377","IEA-3337",NA,NA,NA,NA,NA,NA,NA,"2009-11-28","2009-11-28",NA,NA,"2009-08-28","stateSignature, stateForce, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"IC04PD_2001A","IC04PD_2001A","LBR","International Convention On Civil Liability For Bunker Oil Pollution Damage","2001-03-23",NA,"2001-03-23","2008-11-21",NA,"2008-08-21","2008-11-21",NA,NA,NA,"9999-12-31",NA,"MGENG-0722","TRE-001377","IEA-3337",NA,NA,NA,NA,NA,NA,NA,"2008-11-21","2008-11-21",NA,NA,"2008-08-21","stateSignature, stateForce, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"IC04PD_2001A","IC04PD_2001A","LTU","International Convention On Civil Liability For Bunker Oil Pollution Damage","2001-03-23",NA,"2001-03-23","2008-11-21",NA,"2007-09-14","2008-11-21",NA,NA,NA,"9999-12-31",NA,"MGENG-0722","TRE-001377","IEA-3337",NA,NA,NA,NA,NA,NA,NA,"2008-11-21","2008-11-21",NA,NA,"2007-09-14","stateSignature, stateForce, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"IC04PD_2001A","IC04PD_2001A","LUX","International Convention On Civil Liability For Bunker Oil Pollution Damage","2001-03-23",NA,"2001-03-23","2008-11-21",NA,"2005-11-21","2008-11-21",NA,NA,NA,"9999-12-31",NA,"MGENG-0722","TRE-001377","IEA-3337",NA,NA,NA,NA,NA,NA,NA,"2008-11-21","2008-11-21",NA,NA,"2005-11-21","stateSignature, stateForce, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"IC04PD_2001A","IC04PD_2001A","LVA","International Convention On Civil Liability For Bunker Oil Pollution Damage","2001-03-23",NA,"2001-03-23","2008-11-21",NA,"2005-04-19","2008-11-21",NA,NA,NA,"9999-12-31",NA,"MGENG-0722","TRE-001377","IEA-3337",NA,NA,NA,NA,NA,NA,NA,"2008-11-21","2008-11-21",NA,NA,"2005-04-19","stateSignature, stateForce, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"IC04PD_2001A","IC04PD_2001A","MAR","International Convention On Civil Liability For Bunker Oil Pollution Damage","2001-03-23",NA,"2001-03-23","2008-11-21",NA,"2010-04-14","2010-07-14",NA,NA,NA,"9999-12-31",NA,"MGENG-0722","TRE-001377","IEA-3337",NA,NA,NA,NA,NA,NA,NA,"2010-07-14","2010-07-14",NA,NA,NA,"stateSignature, stateForce, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"IC04PD_2001A","IC04PD_2001A","MHL","International Convention On Civil Liability For Bunker Oil Pollution Damage","2001-03-23",NA,"2001-03-23","2008-11-21",NA,"2008-05-09","2008-11-21",NA,NA,NA,"9999-12-31",NA,"MGENG-0722","TRE-001377","IEA-3337",NA,NA,NA,NA,NA,NA,NA,"2008-11-21","2008-11-21",NA,NA,"2008-05-09","stateSignature, stateForce, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"IC04PD_2001A","IC04PD_2001A","MLT","International Convention On Civil Liability For Bunker Oil Pollution Damage","2001-03-23",NA,"2001-03-23","2008-11-21",NA,"2008-11-12","2009-02-12",NA,NA,NA,"9999-12-31",NA,"MGENG-0722","TRE-001377","IEA-3337",NA,NA,NA,NA,NA,NA,NA,"2009-02-12","2009-02-12",NA,NA,"2008-11-12","stateSignature, stateForce, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"IC04PD_2001A","IC04PD_2001A","MNE","International Convention On Civil Liability For Bunker Oil Pollution Damage","2001-03-23",NA,"2001-03-23","2008-11-21",NA,"2011-11-29","2012-02-29",NA,NA,NA,"9999-12-31",NA,"MGENG-0722","TRE-001377","IEA-3337",NA,NA,NA,NA,NA,NA,NA,"2012-02-29","2012-02-29",NA,NA,"2011-11-29","stateSignature, stateForce, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"IC04PD_2001A","IC04PD_2001A","MNG","International Convention On Civil Liability For Bunker Oil Pollution Damage","2001-03-23",NA,"2001-03-23","2008-11-21",NA,"2011-09-29","2011-12-28",NA,NA,NA,"9999-12-31",NA,"MGENG-0722","TRE-001377","IEA-3337",NA,NA,NA,NA,NA,NA,NA,"2011-12-28","2011-12-28",NA,NA,"2011-09-29","stateSignature, stateRat, stateForce, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"IC04PD_2001A","IC04PD_2001A","MUS","International Convention On Civil Liability For Bunker Oil Pollution Damage","2001-03-23",NA,"2001-03-23","2008-11-21",NA,"2013-07-17","2013-10-17",NA,NA,NA,"9999-12-31",NA,"MGENG-0722","TRE-001377","IEA-3337",NA,NA,NA,NA,NA,NA,NA,"2013-10-17","2013-10-17",NA,NA,"2013-07-17","stateSignature, stateForce, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"IC04PD_2001A","IC04PD_2001A","MYS","International Convention On Civil Liability For Bunker Oil Pollution Damage","2001-03-23",NA,"2001-03-23","2008-11-21",NA,"2008-11-12","2009-02-12",NA,NA,NA,"9999-12-31",NA,"MGENG-0722","TRE-001377","IEA-3337",NA,NA,NA,NA,NA,NA,NA,"2009-02-12","2009-02-12",NA,NA,"2008-11-12","stateSignature, stateForce, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"IC04PD_2001A","IC04PD_2001A","NGA","International Convention On Civil Liability For Bunker Oil Pollution Damage","2001-03-23",NA,"2001-03-23","2008-11-21",NA,"2010-10-01","2011-01-01",NA,NA,NA,"9999-12-31",NA,"MGENG-0722","TRE-001377","IEA-3337",NA,NA,NA,NA,NA,NA,NA,"2011-01-01","2011-01-01",NA,NA,"2010-10-01","stateSignature, stateForce, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"IC04PD_2001A","IC04PD_2001A","NIC","International Convention On Civil Liability For Bunker Oil Pollution Damage","2001-03-23",NA,"2001-03-23","2008-11-21",NA,"2014-04-03","2014-07-03",NA,NA,NA,"9999-12-31",NA,"MGENG-0722","TRE-001377","IEA-3337",NA,NA,NA,NA,NA,NA,NA,"2014-07-03","2014-07-03",NA,NA,"2014-04-03","stateSignature, stateForce, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"IC04PD_2001A","IC04PD_2001A","NIU","International Convention On Civil Liability For Bunker Oil Pollution Damage","2001-03-23",NA,"2001-03-23","2008-11-21",NA,"2012-05-18","2012-08-18",NA,NA,NA,"9999-12-31",NA,"MGENG-0722","TRE-001377","IEA-3337",NA,NA,NA,NA,NA,NA,NA,"2012-08-18","2012-08-18",NA,NA,"2012-05-18","stateSignature, stateForce, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"IC04PD_2001A","IC04PD_2001A","NLD","International Convention On Civil Liability For Bunker Oil Pollution Damage","2001-03-23",NA,"2001-03-23","2008-11-21",NA,"2010-12-23","2011-03-23",NA,NA,NA,"9999-12-31",NA,"MGENG-0722","TRE-001377","IEA-3337",NA,NA,NA,NA,NA,NA,NA,"2011-03-23","2011-03-23",NA,NA,"2010-12-23","stateSignature, stateForce, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"IC04PD_2001A","IC04PD_2001A","NOR","International Convention On Civil Liability For Bunker Oil Pollution Damage","2001-03-23",NA,"2001-03-23","2008-11-21","2002-09-26","2008-03-25","2008-11-21",NA,NA,NA,"9999-12-31",NA,"MGENG-0722","TRE-001377","IEA-3337",NA,NA,NA,NA,NA,NA,NA,"2008-11-21","2008-11-21",NA,NA,NA,"stateSignature, stateForce, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"IC04PD_2001A","IC04PD_2001A","NZL","International Convention On Civil Liability For Bunker Oil Pollution Damage","2001-03-23",NA,"2001-03-23","2008-11-21",NA,"2014-04-04","2014-07-04",NA,NA,NA,"9999-12-31",NA,"MGENG-0722","TRE-001377","IEA-3337",NA,NA,NA,NA,NA,NA,NA,"2014-07-04","2014-07-04",NA,NA,"2014-04-04","stateSignature, stateForce, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"IC04PD_2001A","IC04PD_2001A","PAN","International Convention On Civil Liability For Bunker Oil Pollution Damage","2001-03-23",NA,"2001-03-23","2008-11-21",NA,"2009-02-17","2009-05-17",NA,NA,NA,"9999-12-31",NA,"MGENG-0722","TRE-001377","IEA-3337",NA,NA,NA,NA,NA,NA,NA,"2009-05-17","2009-05-17",NA,NA,"2009-02-17","stateSignature, stateForce, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"IC04PD_2001A","IC04PD_2001A","PLW","International Convention On Civil Liability For Bunker Oil Pollution Damage","2001-03-23",NA,"2001-03-23","2008-11-21",NA,"2011-09-28","2011-12-28",NA,NA,NA,"9999-12-31",NA,"MGENG-0722","TRE-001377","IEA-3337",NA,NA,NA,NA,NA,NA,NA,"2011-12-28","2011-12-28",NA,NA,"2011-09-28","stateSignature, stateForce, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"IC04PD_2001A","IC04PD_2001A","POL","International Convention On Civil Liability For Bunker Oil Pollution Damage","2001-03-23",NA,"2001-03-23","2008-11-21",NA,"2006-12-15","2008-11-21",NA,NA,NA,"9999-12-31",NA,"MGENG-0722","TRE-001377","IEA-3337",NA,NA,NA,NA,NA,NA,NA,"2008-11-21","2008-11-21",NA,NA,"2006-12-15","stateSignature, stateForce, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"IC04PD_2001A","IC04PD_2001A","PRK","International Convention On Civil Liability For Bunker Oil Pollution Damage","2001-03-23",NA,"2001-03-23","2008-11-21",NA,"2009-07-17","2009-10-17",NA,NA,NA,"9999-12-31",NA,"MGENG-0722","TRE-001377","IEA-3337",NA,NA,NA,NA,NA,NA,NA,"2009-10-17","2009-10-17",NA,NA,"2009-07-17","stateSignature, stateForce, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"IC04PD_2001A","IC04PD_2001A","PRT","International Convention On Civil Liability For Bunker Oil Pollution Damage","2001-03-23",NA,"2001-03-23","2008-11-21",NA,"2015-07-21","2015-10-21",NA,NA,NA,"9999-12-31",NA,"MGENG-0722","TRE-001377","IEA-3337",NA,NA,NA,NA,NA,NA,NA,"2015-10-21","2015-10-21",NA,NA,"2015-07-21","stateSignature, stateRat, stateForce, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"IC04PD_2001A","IC04PD_2001A","ROU","International Convention On Civil Liability For Bunker Oil Pollution Damage","2001-03-23",NA,"2001-03-23","2008-11-21",NA,"2009-06-15","2009-09-15",NA,NA,NA,"9999-12-31",NA,"MGENG-0722","TRE-001377","IEA-3337",NA,NA,NA,NA,NA,NA,NA,"2009-09-15","2009-09-15",NA,NA,"2009-06-15","stateSignature, stateForce, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"IC04PD_2001A","IC04PD_2001A","RUS","International Convention On Civil Liability For Bunker Oil Pollution Damage","2001-03-23",NA,"2001-03-23","2008-11-21",NA,"2009-02-24","2009-05-24",NA,NA,NA,"9999-12-31",NA,"MGENG-0722","TRE-001377","IEA-3337",NA,NA,NA,NA,NA,NA,NA,"2009-05-24","2009-05-24",NA,NA,"2009-02-24","stateSignature, stateForce, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"IC04PD_2001A","IC04PD_2001A","SGP","International Convention On Civil Liability For Bunker Oil Pollution Damage","2001-03-23",NA,"2001-03-23","2008-11-21",NA,"2006-03-31","2008-11-21",NA,NA,NA,"9999-12-31",NA,"MGENG-0722","TRE-001377","IEA-3337",NA,NA,NA,NA,NA,NA,NA,"2008-11-21","2008-11-21",NA,NA,"2006-03-31","stateSignature, stateForce, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"IC04PD_2001A","IC04PD_2001A","SLE","International Convention On Civil Liability For Bunker Oil Pollution Damage","2001-03-23",NA,"2001-03-23","2008-11-21",NA,"2007-11-21","2008-11-21",NA,NA,NA,"9999-12-31",NA,"MGENG-0722","TRE-001377","IEA-3337",NA,NA,NA,NA,NA,NA,NA,"2008-11-21","2008-11-21",NA,NA,"2007-11-21","stateSignature, stateForce, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"IC04PD_2001A","IC04PD_2001A","SRB","International Convention On Civil Liability For Bunker Oil Pollution Damage","2001-03-23",NA,"2001-03-23","2008-11-21",NA,"2010-07-08","2010-10-08",NA,NA,NA,"9999-12-31",NA,"MGENG-0722","TRE-001377","IEA-3337",NA,NA,NA,NA,NA,NA,NA,"2010-10-08","2010-10-08",NA,NA,"2010-07-08","stateSignature, stateForce, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"IC04PD_2001A","IC04PD_2001A","SVK","International Convention On Civil Liability For Bunker Oil Pollution Damage","2001-03-23",NA,"2001-03-23","2008-11-21",NA,"2013-05-01","2013-08-01",NA,NA,NA,"9999-12-31",NA,"MGENG-0722","TRE-001377","IEA-3337",NA,NA,NA,NA,NA,NA,NA,"2013-05-01","2013-05-01",NA,NA,"2013-05-01","stateSignature, stateForce, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"IC04PD_2001A","IC04PD_2001A","SVN","International Convention On Civil Liability For Bunker Oil Pollution Damage","2001-03-23",NA,"2001-03-23","2008-11-21",NA,"2004-05-20","2008-11-21",NA,NA,NA,"9999-12-31",NA,"MGENG-0722","TRE-001377","IEA-3337",NA,NA,NA,NA,NA,NA,NA,"2008-11-21","2008-11-21",NA,NA,"2004-05-20","stateSignature, stateForce, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"IC04PD_2001A","IC04PD_2001A","SWE","International Convention On Civil Liability For Bunker Oil Pollution Damage","2001-03-23",NA,"2001-03-23","2008-11-21","2002-09-30","2013-06-03","2013-09-03",NA,NA,NA,"9999-12-31",NA,"MGENG-0722","TRE-001377","IEA-3337",NA,NA,NA,NA,NA,NA,NA,"2013-12-24","2013-12-24",NA,NA,NA,"stateSignature, stateForce, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"IC04PD_2001A","IC04PD_2001A","SYR","International Convention On Civil Liability For Bunker Oil Pollution Damage","2001-03-23",NA,"2001-03-23","2008-11-21",NA,"2009-04-24","2009-07-24",NA,NA,NA,"9999-12-31",NA,"MGENG-0722","TRE-001377","IEA-3337",NA,NA,NA,NA,NA,NA,NA,"2009-07-24","2009-07-24",NA,NA,"2009-04-24","stateSignature, stateForce, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"IC04PD_2001A","IC04PD_2001A","TGO","International Convention On Civil Liability For Bunker Oil Pollution Damage","2001-03-23",NA,"2001-03-23","2008-11-21",NA,"2012-04-23","2012-07-23",NA,NA,NA,"9999-12-31",NA,"MGENG-0722","TRE-001377","IEA-3337",NA,NA,NA,NA,NA,NA,NA,"2012-07-23","2012-07-23",NA,NA,"2012-04-23","stateSignature, stateForce, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"IC04PD_2001A","IC04PD_2001A","TON","International Convention On Civil Liability For Bunker Oil Pollution Damage","2001-03-23",NA,"2001-03-23","2008-11-21",NA,"2003-09-18","2008-11-21",NA,NA,NA,"9999-12-31",NA,"MGENG-0722","TRE-001377","IEA-3337",NA,NA,NA,NA,NA,NA,NA,"2008-11-21","2008-11-21",NA,NA,"2003-09-18","stateSignature, stateForce, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"IC04PD_2001A","IC04PD_2001A","TUN","International Convention On Civil Liability For Bunker Oil Pollution Damage","2001-03-23",NA,"2001-03-23","2008-11-21",NA,"2011-09-05","2011-12-05",NA,NA,NA,"9999-12-31",NA,"MGENG-0722","TRE-001377","IEA-3337",NA,NA,NA,NA,NA,NA,NA,"2011-12-05","2011-12-05",NA,NA,"2011-09-05","stateSignature, stateForce, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"IC04PD_2001A","IC04PD_2001A","TUR","International Convention On Civil Liability For Bunker Oil Pollution Damage","2001-03-23",NA,"2001-03-23","2008-11-21",NA,"2013-09-12","2013-12-12",NA,NA,NA,"9999-12-31",NA,"MGENG-0722","TRE-001377","IEA-3337",NA,NA,NA,NA,NA,NA,NA,"2013-12-12","2013-12-12",NA,NA,"2013-09-12","stateSignature, stateForce, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"IC04PD_2001A","IC04PD_2001A","TUV","International Convention On Civil Liability For Bunker Oil Pollution Damage","2001-03-23",NA,"2001-03-23","2008-11-21",NA,"2009-01-12","2009-04-12",NA,NA,NA,"9999-12-31",NA,"MGENG-0722","TRE-001377","IEA-3337",NA,NA,NA,NA,NA,NA,NA,"2009-04-12","2009-04-12",NA,NA,"2009-01-12","stateSignature, stateForce, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"IC04PD_2001A","IC04PD_2001A","VCT","International Convention On Civil Liability For Bunker Oil Pollution Damage","2001-03-23",NA,"2001-03-23","2008-11-21",NA,"2008-11-26","2009-02-26",NA,NA,NA,"9999-12-31",NA,"MGENG-0722","TRE-001377","IEA-3337",NA,NA,NA,NA,NA,NA,NA,"2009-02-26","2009-02-26",NA,NA,"2008-11-26","stateSignature, stateForce, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"IC04PD_2001A","IC04PD_2001A","VNM","International Convention On Civil Liability For Bunker Oil Pollution Damage","2001-03-23",NA,"2001-03-23","2008-11-21",NA,"2010-06-18","2010-09-18",NA,NA,NA,"9999-12-31",NA,"MGENG-0722","TRE-001377","IEA-3337",NA,NA,NA,NA,NA,NA,NA,"2010-10-18","2010-10-18",NA,NA,"2010-06-18","stateSignature, stateForce, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"IC04PD_2001A","IC04PD_2001A","VUT","International Convention On Civil Liability For Bunker Oil Pollution Damage","2001-03-23",NA,"2001-03-23","2008-11-21",NA,"2008-08-20","2008-11-21",NA,NA,NA,"9999-12-31",NA,"MGENG-0722","TRE-001377","IEA-3337",NA,NA,NA,NA,NA,NA,NA,"2008-11-21","2008-11-21",NA,NA,"2008-08-20","stateSignature, stateForce, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"IC04PD_2001A","IC04PD_2001A","WSM","International Convention On Civil Liability For Bunker Oil Pollution Damage","2001-03-23",NA,"2001-03-23","2008-11-21",NA,"2004-05-18","2008-11-21",NA,NA,NA,"9999-12-31",NA,"MGENG-0722","TRE-001377","IEA-3337",NA,NA,NA,NA,NA,NA,NA,"2008-11-21","2008-11-21",NA,NA,"2004-05-18","stateSignature, stateForce, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"BLR-UKR[ERE]_2001A","BLR-UKR[ERE]_2001A","BLR","Agreement Between The State Committee Of Energy Saving Of Ukraine And The Committee Of Energetic Efficiency Of Belarus On Cooperation In The Sphere Of Energetic Efficiency And Renewable Energy","2001-10-16",NA,"2001-10-16","2001-10-16","2001-10-16",NA,"2001-10-16",NA,NA,NA,NA,NA,"GENG-1951","TRE-150780",NA,"No end date listed in treaty text | Not listed under http://ukraine.mfa.gov.by/ru/bilateral_relations/pravo_baza/ (google translate)",NA,"FALSE",NA,NA,"not verified",NA,NA,NA,NA,NA,NA,NA,"stateSignature, stateForce",1,NA
"BLR-UKR[ERE]_2001A","BLR-UKR[ERE]_2001A","UKR","Agreement Between The State Committee Of Energy Saving Of Ukraine And The Committee Of Energetic Efficiency Of Belarus On Cooperation In The Sphere Of Energetic Efficiency And Renewable Energy","2001-10-16",NA,"2001-10-16","2001-10-16","2001-10-16",NA,"2001-10-16",NA,NA,NA,NA,NA,"GENG-1951","TRE-150780",NA,"No end date listed in treaty text | Not listed under http://ukraine.mfa.gov.by/ru/bilateral_relations/pravo_baza/ (google translate)",NA,"FALSE",NA,NA,"not verified",NA,NA,NA,NA,NA,NA,NA,"stateSignature, stateForce",1,NA
"ITPGFA_2001A","ITPGFA_2001A","BFA","International Treaty On Plant Genetic Resources For Food And Agriculture","2001-11-03",NA,"2001-11-03","2004-06-29","2001-11-09","2006-12-05","2007-03-05",NA,NA,NA,"9999-12-31",NA,"GENG-1956",NA,"IEA-3346",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"ITPGFA_2001A","ITPGFA_2001A","CAF","International Treaty On Plant Genetic Resources For Food And Agriculture","2001-11-03",NA,"2001-11-03","2004-06-29","2001-11-09","2003-08-04","2004-06-29",NA,NA,NA,"9999-12-31",NA,"GENG-1956",NA,"IEA-3346",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"ITPGFA_2001A","ITPGFA_2001A","CIV","International Treaty On Plant Genetic Resources For Food And Agriculture","2001-11-03",NA,"2001-11-03","2004-06-29","2001-11-09","2003-06-25","2004-06-29",NA,NA,NA,"9999-12-31",NA,"GENG-1956",NA,"IEA-3346",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"ITPGFA_2001A","ITPGFA_2001A","HTI","International Treaty On Plant Genetic Resources For Food And Agriculture","2001-11-03",NA,"2001-11-03","2004-06-29","2001-11-09",NA,NA,NA,NA,NA,NA,NA,"GENG-1956",NA,"IEA-3346",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stateRat, stateForce, Accession","stateSignature, stateRat, stateForce, Accession, Succession, Acceptance, stateWithdrawal",1,NA
